type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,tello_battery,tello_height,tello_temperature,tello_flight_time,tello_barometer,tello_tof,tello_pitch,tello_roll,tello_yaw,tello_speed_x,tello_speed_y,tello_speed_z,tello_accel_x,tello_accel_y,tello_accel_z
CSI_DATA,22838,60:60:1f:fd:0a:5b,-60,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,241474821,0,67,0,128,1,"[67,48,4,0,8,8,7,6,7,4,7,2,7,0,7,-3,7,-6,8,-8,8,-12,9,-14,10,-16,11,-20,13,-22,15,-23,15,-26,16,-27,18,-28,19,-29,21,-30,22,-30,23,-30,24,-30,25,-31,26,-31,27,-31,7,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-6,23,-7,24,-6,25,-7,26,-9,26,-10,25,-10,24,-11,23,-12,23,-12,22,-10,21,-10,20,-9,18,-8,17,-6,16,-4,15,-2,15,-1,14,0,14,2,14,3,13,4,13,6,13,7,12,8,12,9,12]",30,130,76.5,183,-28.999999999999996,150,5,0,78,1,5,0,49.0,12.0,-1017.0
CSI_DATA,22841,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,241501555,0,67,0,128,1,"[67,48,4,0,-13,-4,-13,-3,-12,-1,-13,1,-13,3,-13,5,-14,7,-15,9,-16,12,-17,13,-18,14,-19,15,-21,16,-23,18,-24,19,-25,19,-27,20,-28,19,-29,19,-30,18,-30,17,-31,16,-32,16,-34,15,-35,14,-9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-9,-4,-8,-4,-8,-4,-8,-4,-9,-4,-10,-4,-10,-4,-10,-5,-10,-5,-10,-6,-9,-7,-10,-7,-9,-8,-9,-9,-9,-10,-9,-10,-9,-11,-10,-11,-10,-12,-9,-12,-9,-13,-9,-13,-9,-13,-9,-14,-8,-14,-8]",30,130,76.5,183,-32.0,150,5,0,78,1,6,0,51.0,12.0,-994.0
CSI_DATA,22876,60:60:1f:fd:0a:5b,-49,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,241874978,0,67,0,128,1,"[67,48,4,0,2,-34,2,-34,3,-33,3,-32,3,-32,2,-31,2,-30,2,-30,1,-29,1,-29,1,-28,2,-27,2,-26,2,-26,2,-25,3,-24,4,-23,4,-22,4,-20,5,-18,5,-17,5,-15,5,-13,5,-12,5,-11,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-7,9,-7,8,-7,7,-8,7,-8,7,-9,6,-10,5,-11,4,-12,4,-13,3,-15,2,-16,2,-17,1,-18,1,-20,0,-22,0,-23,0,-24,0,-25,0,-27,0,-28,0,-29,0,-31,0,-32,-1,-33,-1,-34]",30,130,76.5,184,-27.0,150,5,0,78,1,6,0,73.0,5.0,-986.0
CSI_DATA,22880,60:60:1f:fd:0a:5b,-51,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,241908407,0,67,0,128,1,"[67,48,4,0,27,-17,27,-16,27,-15,27,-14,26,-13,26,-12,25,-12,25,-12,24,-12,23,-12,22,-10,22,-10,22,-9,21,-9,21,-9,20,-8,20,-7,19,-7,18,-6,17,-5,16,-4,15,-3,15,-3,14,-2,14,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,19,-3,18,-3,17,-2,16,-2,16,-2,15,-3,15,-3,15,-4,15,-5,15,-6,15,-7,16,-8,16,-9,16,-9,17,-10,17,-12,17,-13,18,-13,19,-13,20,-14,20,-14,21,-15,22,-16,23,-17,23,-19,23,-19]",30,130,76.5,184,-27.0,150,5,0,78,1,6,0,73.0,5.0,-986.0
CSI_DATA,22908,60:60:1f:fd:0a:5b,-56,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,242207845,0,67,0,128,1,"[67,48,4,0,-38,6,-38,6,-38,6,-37,5,-37,4,-36,3,-36,2,-37,3,-36,2,-34,0,-31,-2,-29,-4,-27,-5,-24,-6,-21,-6,-18,-7,-14,-6,-11,-5,-8,-4,-6,-3,-4,-2,-3,0,-1,1,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-19,-9,-18,-9,-19,-8,-20,-7,-22,-8,-25,-8,-27,-8,-28,-8,-29,-9,-29,-9,-30,-9,-31,-9,-30,-10,-29,-10,-30,-10,-30,-8,-30,-7,-29,-7,-29,-5,-29,-4,-30,-2,-30,0,-32,1,-33,3,-34,6,-35,7]",30,130,76.5,184,-32.0,150,5,0,78,1,7,0,72.0,11.0,-1009.0
CSI_DATA,22914,60:60:1f:fd:0a:5b,-54,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,242273059,0,67,0,128,1,"[67,48,4,0,20,-15,19,-15,19,-15,18,-14,17,-14,16,-14,16,-14,15,-15,14,-15,14,-15,13,-13,13,-13,12,-12,12,-12,11,-12,10,-12,9,-11,8,-11,8,-11,7,-11,7,-11,7,-11,7,-11,7,-10,7,-10,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,13,-15,14,-17,14,-16,15,-16,17,-16,20,-15,22,-14,23,-13,23,-13,24,-12,24,-12,24,-12,24,-10,23,-9,23,-9,22,-10,21,-10,21,-10,20,-11,20,-11,19,-12,19,-13,20,-15,20,-16,20,-17,20,-17]",30,130,76.5,184,-31.0,150,5,0,78,1,7,0,54.0,32.0,-980.0
CSI_DATA,22942,60:60:1f:fd:0a:5b,-51,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,242552790,0,67,0,128,1,"[67,48,4,0,-2,-28,-2,-28,-1,-27,-1,-26,-1,-25,-1,-24,-2,-23,-3,-23,-4,-23,-5,-22,-5,-22,-5,-22,-5,-22,-6,-22,-6,-22,-5,-21,-5,-21,-4,-21,-3,-20,-3,-19,-2,-18,-1,-17,-1,-16,-1,-15,0,-15,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-3,-16,-3,-16,-2,-17,-2,-17,-1,-17,0,-18,0,-18,0,-18,0,-18,0,-19,0,-19,-1,-20,-1,-20,-1,-20,-1,-21,-2,-21,-2,-22,-2,-22,-2,-23,-2,-23,-3,-24,-3,-26,-3,-27,-3,-28,-4,-28,-4,-29]",30,130,76.5,184,-38.0,149,5,0,78,1,8,0,55.0,15.0,-978.0
CSI_DATA,22947,60:60:1f:fd:0a:5b,-54,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,242599021,0,67,0,128,1,"[67,48,4,0,-28,-11,-27,-11,-26,-12,-24,-12,-23,-11,-22,-10,-21,-10,-20,-9,-19,-8,-18,-7,-17,-7,-16,-6,-16,-5,-16,-5,-16,-4,-15,-3,-15,-3,-15,-3,-15,-4,-14,-4,-13,-5,-12,-5,-12,-5,-11,-5,-10,-5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-14,-4,-14,-4,-15,-4,-15,-5,-16,-5,-17,-6,-18,-6,-19,-6,-19,-7,-20,-8,-22,-8,-22,-9,-22,-9,-22,-10,-23,-10,-23,-9,-24,-9,-23,-10,-24,-9,-25,-9,-26,-9,-27,-9,-27,-9,-28,-9,-29,-9,-29,-8]",30,130,76.5,184,-38.0,150,4,0,78,1,8,0,73.0,9.0,-989.0
CSI_DATA,22973,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,242888797,0,67,0,128,1,"[67,48,4,0,-33,1,-32,1,-31,2,-30,2,-29,3,-29,4,-29,6,-29,7,-29,9,-29,10,-29,11,-29,12,-29,13,-28,14,-28,15,-27,15,-28,17,-28,18,-27,19,-27,20,-26,19,-26,20,-27,21,-29,22,-30,22,-8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,2,-3,4,-2,3,-3,4,-6,7,-8,10,-7,10,-8,10,-10,10,-12,12,-13,13,-15,14,-17,14,-19,14,-21,14,-23,14,-25,13,-26,12,-28,11,-30,10,-31,9,-33,8,-34,7,-34,5,-34,4,-34,4]",30,130,76.5,185,-30.0,141,4,0,78,2,8,0,81.0,14.0,-1026.0
CSI_DATA,22978,60:60:1f:fd:0a:5b,-61,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,242935839,0,67,0,128,1,"[67,48,4,0,-7,-10,-8,-10,-9,-11,-10,-11,-10,-12,-10,-12,-10,-13,-10,-14,-9,-15,-9,-15,-8,-15,-7,-15,-7,-15,-6,-15,-5,-15,-4,-14,-4,-14,-3,-14,-3,-13,-3,-13,-3,-13,-3,-13,-3,-14,-2,-14,-2,-14,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,13,-21,12,-21,12,-22,12,-22,11,-24,12,-27,13,-28,13,-28,14,-29,14,-29,15,-29,15,-28,15,-27,14,-26,14,-26,13,-25,13,-24,12,-22,11,-21,10,-19,8,-17,6,-16,5,-14,3,-13,1,-12,-1,-12]",30,130,76.5,185,-34.0,134,-4,-1,78,1,8,0,51.0,15.0,-1059.0
CSI_DATA,23008,60:60:1f:fd:0a:5b,-45,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,243219702,0,67,0,128,1,"[67,48,4,0,-19,-14,-19,-14,-19,-14,-18,-14,-18,-13,-18,-13,-18,-12,-17,-11,-17,-11,-17,-11,-16,-11,-15,-10,-15,-9,-15,-9,-15,-8,-15,-8,-15,-7,-15,-7,-14,-7,-13,-7,-13,-7,-12,-7,-12,-6,-12,-6,-11,-6,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,-20,-12,-20,-14,-21,-15,-21,-16,-20,-17,-20,-18,-20,-18,-19,-19,-18,-20,-18,-21,-18,-22,-18,-21,-17,-21,-16,-21,-15,-20,-16,-20,-16,-19,-16,-19,-16,-18,-16,-18,-17,-17,-17,-17,-17,-17,-18,-16,-18,-15,-19,-15]",30,130,76.0,185,-30.0,149,-2,0,78,1,5,0,73.0,18.0,-951.0
CSI_DATA,23012,60:60:1f:fd:0a:5b,-44,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,243257072,0,67,0,128,1,"[67,48,4,0,-19,-16,-19,-16,-19,-16,-18,-15,-18,-15,-18,-14,-18,-14,-18,-13,-18,-13,-18,-12,-17,-12,-16,-11,-16,-11,-16,-11,-15,-10,-15,-10,-15,-9,-14,-9,-14,-9,-13,-8,-12,-8,-12,-8,-12,-8,-12,-8,-11,-7,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-18,-14,-18,-15,-18,-16,-17,-16,-17,-18,-17,-19,-17,-19,-16,-20,-16,-21,-16,-21,-17,-21,-17,-22,-15,-21,-15,-21,-15,-21,-15,-20,-15,-20,-15,-19,-15,-19,-15,-19,-16,-18,-16,-18,-16,-18,-17,-17,-18,-17,-19,-16]",30,130,76.0,185,-39.0,150,0,0,78,0,4,0,80.0,5.0,-1028.0
CSI_DATA,23014,60:60:1f:fd:0a:5b,-44,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,243284009,0,67,0,128,1,"[67,48,4,0,-5,-23,-5,-22,-5,-22,-5,-22,-5,-21,-6,-21,-6,-20,-6,-20,-7,-20,-6,-20,-6,-19,-6,-19,-6,-18,-7,-18,-7,-17,-6,-16,-6,-16,-6,-16,-6,-15,-6,-15,-5,-14,-5,-14,-5,-14,-5,-14,-5,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-7,-20,-6,-21,-5,-21,-5,-22,-4,-22,-3,-23,-3,-23,-2,-24,-2,-24,-1,-24,-1,-25,-1,-25,-1,-24,0,-24,0,-24,-1,-24,-1,-24,-1,-23,-1,-23,-1,-23,-2,-23,-2,-23,-2,-23,-3,-23,-4,-23,-5,-23]",29,130,76.0,185,-42.0,150,0,0,77,0,3,0,36.0,9.0,-1009.0
CSI_DATA,23055,60:60:1f:fd:0a:5b,-44,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,243688814,0,67,0,128,1,"[67,48,4,0,-27,1,-27,1,-27,1,-26,1,-26,1,-25,1,-25,2,-25,2,-26,3,-25,3,-25,2,-24,2,-24,2,-24,2,-23,2,-22,2,-21,2,-20,2,-20,1,-18,1,-17,1,-16,1,-16,2,-16,2,-16,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-20,4,-21,3,-22,2,-22,1,-23,0,-24,-1,-25,-1,-25,-2,-25,-3,-26,-4,-27,-4,-27,-4,-26,-5,-25,-5,-25,-6,-25,-5,-25,-5,-25,-5,-24,-5,-24,-4,-24,-3,-25,-3,-25,-2,-25,-1,-26,0,-26,1]",29,130,76.0,185,-37.0,149,0,0,77,0,3,0,14.0,10.0,-989.0
CSI_DATA,23059,60:60:1f:fd:0a:5b,-44,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,243725578,0,67,0,128,1,"[67,48,4,0,-12,23,-12,23,-12,23,-12,23,-12,22,-12,22,-12,23,-11,23,-10,24,-10,23,-11,22,-11,22,-11,22,-11,22,-11,21,-11,20,-11,19,-11,18,-10,17,-10,16,-9,15,-9,15,-8,14,-8,14,-8,14,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-7,18,-8,18,-9,18,-10,18,-11,18,-12,18,-13,18,-14,18,-15,17,-15,17,-15,18,-15,18,-15,17,-15,16,-15,16,-15,17,-15,17,-14,17,-14,17,-14,17,-13,17,-13,18,-13,19,-12,21,-10,21,-10,22]",29,130,76.0,186,-34.0,115,-3,0,78,0,2,0,60.0,0.0,-1035.0
CSI_DATA,23094,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,244083844,0,67,0,128,1,"[67,48,4,0,21,-20,21,-19,21,-18,21,-16,20,-15,19,-14,18,-13,17,-12,15,-12,13,-12,12,-11,10,-10,9,-10,7,-10,5,-10,4,-10,3,-11,2,-11,1,-12,0,-12,-1,-13,-1,-13,-2,-14,-2,-15,-1,-16,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,9,-15,9,-15,11,-15,12,-16,14,-16,16,-17,18,-17,19,-17,21,-17,22,-16,23,-15,23,-15,23,-14,23,-13,22,-13,21,-13,20,-14,20,-14,19,-14,19,-15,19,-15,18,-17,19,-18,19,-19,19,-20,19,-21]",29,130,77.0,186,-27.0,103,-6,0,78,0,-1,0,13.0,5.0,-1040.0
CSI_DATA,23097,60:60:1f:fd:0a:5b,-58,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,244119765,0,67,0,128,1,"[67,48,4,0,14,-23,15,-22,15,-21,15,-20,14,-18,13,-17,13,-16,11,-15,10,-15,8,-14,7,-13,5,-13,4,-13,3,-13,2,-13,1,-12,0,-13,-1,-13,-2,-13,-2,-13,-3,-14,-3,-14,-4,-15,-4,-16,-4,-16,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-17,5,-16,6,-16,6,-15,9,-16,10,-18,12,-19,14,-20,15,-20,15,-20,16,-19,16,-18,16,-17,16,-16,16,-17,15,-17,15,-17,14,-17,14,-17,13,-18,12,-19,12,-20,12,-21,12,-22,12,-22,12,-23]",29,130,77.0,186,-28.999999999999996,126,-5,0,78,0,-2,0,-27.0,23.0,-933.0
CSI_DATA,23100,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,244148857,0,67,0,128,1,"[67,48,4,0,-8,-26,-7,-26,-7,-26,-6,-25,-5,-23,-5,-22,-5,-21,-5,-20,-6,-19,-6,-18,-6,-16,-7,-15,-8,-14,-9,-14,-9,-13,-10,-12,-10,-12,-11,-12,-12,-12,-12,-12,-12,-12,-13,-12,-13,-13,-14,-13,-14,-14,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-9,-12,-9,-12,-9,-14,-9,-15,-9,-16,-9,-18,-9,-20,-9,-21,-8,-22,-7,-23,-6,-23,-5,-24,-5,-23,-4,-23,-4,-23,-5,-22,-5,-22,-5,-22,-6,-22,-6,-22,-7,-22,-8,-22,-9,-23,-10,-24,-10,-24,-11,-25]",29,130,77.0,186,-25.0,147,-4,0,78,0,-3,0,-6.0,2.0,-1012.0
CSI_DATA,23103,60:60:1f:fd:0a:5b,-57,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,244186948,0,67,0,128,1,"[67,48,4,0,24,-4,24,-3,24,-3,23,-3,22,-3,21,-3,20,-3,19,-4,19,-4,18,-5,18,-6,18,-7,17,-7,17,-8,17,-8,17,-8,18,-9,18,-9,18,-9,18,-9,18,-8,18,-8,19,-8,20,-8,21,-7,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,-5,10,-6,12,-6,13,-6,14,-6,16,-6,16,-5,17,-5,18,-4,19,-3,20,-3,20,-2,20,-2,19,-2,20,-2,20,-2,20,-3,20,-3,20,-3,20,-3,20,-4,21,-5,22,-6,22,-6,23,-6,23,-7]",29,130,77.0,186,-28.999999999999996,152,-1,0,78,0,-3,0,-28.0,5.0,-961.0
CSI_DATA,23146,60:60:1f:fd:0a:5b,-44,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,244574531,0,67,0,128,1,"[67,48,4,0,20,12,20,12,20,13,20,13,20,13,20,13,20,13,20,12,21,12,21,12,20,12,20,12,20,13,21,13,21,12,20,13,20,13,20,13,19,13,19,14,18,14,18,14,17,14,17,15,16,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,9,10,9,10,10,10,10,9,10,9,11,10,11,10,11,10,11,10,11,11,11,11,11,11,11,11,11,11,11,12,11,13,11,13,11,13,12,13,12,14,12,15,11,16,12,17,12,18,11,19,10]",29,130,77.0,186,-21.0,151,1,0,78,-1,-3,0,-26.0,8.0,-966.0
CSI_DATA,23148,60:60:1f:fd:0a:5b,-44,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,244605329,0,67,0,128,1,"[67,48,4,0,22,-17,22,-17,22,-17,23,-16,22,-16,22,-16,22,-15,21,-16,21,-16,21,-16,21,-15,21,-15,21,-15,20,-15,20,-15,19,-15,20,-15,19,-15,19,-14,19,-14,18,-13,19,-12,19,-12,19,-12,20,-11,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,14,-10,15,-10,15,-9,16,-9,16,-8,17,-8,17,-8,17,-8,18,-7,18,-7,18,-8,18,-8,18,-8,18,-8,18,-8,18,-9,18,-10,18,-10,18,-10,18,-10,18,-11,19,-12,19,-13,19,-14,19,-16,20,-17]",29,130,77.0,187,-22.0,148,2,0,78,0,-3,0,-10.0,-2.0,-981.0
CSI_DATA,23199,60:60:1f:fd:0a:5b,-42,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,245057330,0,67,0,128,1,"[67,48,4,0,-22,14,-22,14,-21,14,-21,14,-21,14,-21,14,-21,14,-20,14,-20,15,-20,15,-20,14,-20,14,-20,14,-19,14,-19,14,-18,13,-18,13,-18,13,-18,12,-17,12,-17,11,-16,11,-16,11,-17,10,-17,10,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-9,10,-10,10,-11,10,-12,10,-13,10,-14,11,-15,11,-16,11,-17,11,-18,11,-18,11,-19,11,-19,10,-19,10,-20,10,-20,11,-20,11,-20,10,-20,11,-20,11,-20,11,-20,12,-21,12,-21,13,-21,14,-21,15]",29,130,77.0,187,-23.0,147,2,0,78,0,-2,0,-17.0,3.0,-987.0
CSI_DATA,23201,60:60:1f:fd:0a:5b,-42,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,245080654,0,67,0,128,1,"[67,48,4,0,-24,-5,-24,-5,-23,-5,-23,-5,-23,-5,-23,-4,-22,-4,-22,-3,-23,-3,-23,-3,-22,-3,-21,-3,-21,-3,-21,-3,-21,-3,-21,-2,-20,-2,-20,-2,-19,-2,-19,-2,-18,-2,-18,-3,-18,-2,-18,-3,-17,-3,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-13,0,-14,-1,-14,-2,-15,-2,-16,-3,-17,-3,-17,-3,-17,-4,-18,-5,-18,-5,-19,-5,-20,-5,-19,-6,-19,-6,-19,-7,-20,-6,-20,-6,-20,-7,-20,-7,-21,-7,-21,-6,-21,-6,-22,-6,-22,-5,-23,-5,-23,-4]",29,130,76.0,187,-25.0,147,2,0,78,0,-2,0,1.0,3.0,-994.0
CSI_DATA,23207,60:60:1f:fd:0a:5b,-42,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,245152048,0,67,0,128,1,"[67,48,4,0,-13,21,-13,20,-12,20,-12,20,-12,20,-12,19,-11,19,-11,19,-10,20,-10,20,-10,19,-10,18,-10,18,-10,18,-9,18,-9,17,-9,17,-9,16,-9,16,-9,15,-8,15,-8,15,-8,14,-8,14,-8,14,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,13,-4,13,-5,13,-5,13,-6,14,-7,15,-8,16,-8,16,-9,16,-10,17,-10,18,-10,18,-11,17,-11,17,-12,17,-12,17,-12,18,-12,17,-12,18,-12,18,-12,18,-12,19,-12,20,-12,20,-11,21,-11,21]",29,130,76.0,187,-25.0,146,1,0,78,0,-1,0,-6.0,10.0,-1001.0
CSI_DATA,23243,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,245513629,0,67,0,128,1,"[67,48,4,0,-17,21,-17,20,-16,20,-15,20,-12,20,-11,20,-12,20,-12,22,-11,22,-9,21,-8,21,-7,23,-6,24,-6,25,-6,25,-5,25,-4,26,-4,26,-4,26,-4,27,-4,27,-4,27,-5,28,-6,29,-6,30,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-10,-18,-10,-17,-9,-17,-7,-17,-6,-16,-5,-15,-5,-14,-4,-12,-2,-11,-1,-9,0,-7,0,-4,0,-2,0,1,0,4,0,7,-1,9,-2,12,-4,14,-6,16,-7,18,-9,20,-11,21,-13,21,-14,22,-15,22]",29,130,76.0,187,-28.999999999999996,146,-2,0,78,0,-1,0,-3.0,12.0,-988.0
CSI_DATA,23245,60:60:1f:fd:0a:5b,-62,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,245528271,0,67,0,128,1,"[67,48,4,0,-25,12,-25,12,-24,12,-23,13,-22,13,-21,13,-20,15,-19,16,-18,17,-17,18,-16,19,-16,20,-16,22,-16,23,-15,23,-15,23,-16,24,-16,24,-16,25,-16,25,-16,24,-16,24,-17,25,-18,25,-19,25,-5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-1,-20,0,-19,1,-18,2,-17,2,-15,2,-14,2,-12,2,-10,2,-9,2,-7,1,-4,0,-2,-1,0,-2,3,-4,5,-6,7,-8,9,-10,10,-12,12,-15,12,-17,13,-19,14,-21,14,-23,14,-24,14,-24,14]",29,130,76.0,187,-28.999999999999996,146,-2,0,78,0,-1,0,-3.0,12.0,-988.0
CSI_DATA,23247,60:60:1f:fd:0a:5b,-60,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,245544902,0,67,0,128,1,"[67,48,4,0,26,13,26,13,26,12,25,11,25,10,24,9,25,7,25,6,25,4,26,2,26,2,27,1,28,0,29,-1,29,-1,30,-1,30,-1,31,-2,31,-1,31,-1,31,-1,31,0,31,0,32,1,32,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-16,15,-16,14,-15,12,-14,10,-13,9,-13,8,-12,7,-10,6,-9,5,-7,3,-5,2,-3,1,0,1,3,0,6,0,9,1,12,1,15,2,17,3,19,4,22,5,24,7,26,8,27,10,27,11,28,11]",29,130,76.0,187,-30.0,143,-5,0,78,0,-2,0,12.0,-2.0,-1030.0
CSI_DATA,23291,60:60:1f:fd:0a:5b,-63,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,246040942,0,67,0,128,1,"[67,48,4,0,23,-7,22,-7,22,-8,21,-8,20,-8,19,-8,19,-7,18,-7,17,-6,15,-5,13,-3,11,-1,9,-1,8,0,6,1,4,2,3,2,1,2,0,2,-1,2,-2,3,-3,3,-3,4,-3,5,-4,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,17,-2,17,-3,18,-5,20,-6,22,-6,25,-6,27,-6,28,-6,30,-5,32,-3,34,-3,35,-3,36,-2,37,-1,38,-1,38,0,37,1,36,1,35,1,33,1,32,1,31,0,30,-1,29,-2,27,-4,26,-5]",29,130,76.0,188,-31.0,144,-4,0,78,-1,-4,0,-19.0,5.0,-1016.0
CSI_DATA,23295,60:60:1f:fd:0a:5b,-60,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,246074804,0,67,0,128,1,"[67,48,4,0,26,-9,26,-9,25,-9,25,-8,24,-7,24,-7,23,-6,23,-6,22,-5,20,-5,19,-3,17,-2,15,0,14,0,12,1,10,2,8,2,7,2,5,3,4,3,3,3,2,4,1,4,0,5,-1,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,10,0,11,0,12,0,14,-1,16,-2,17,-2,17,-2,18,-1,19,-1,20,-2,22,-3,22,-3,22,-3,23,-3,23,-4,24,-4,24,-5,24,-5,24,-6,25,-6,26,-7,26,-8,26,-9,26,-9,26,-10]",29,130,76.0,188,-22.0,147,-4,0,78,-1,-5,0,-31.0,4.0,-1061.0
CSI_DATA,23323,60:60:1f:fd:0a:5b,-53,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,246369288,0,67,0,128,1,"[67,48,4,0,-24,-20,-23,-20,-22,-20,-20,-20,-20,-18,-19,-17,-18,-17,-18,-16,-18,-15,-18,-15,-17,-14,-16,-13,-16,-13,-16,-12,-15,-11,-15,-11,-15,-10,-14,-10,-14,-10,-13,-10,-12,-9,-12,-9,-12,-9,-11,-9,-11,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-9,-7,-8,-7,-8,-8,-10,-7,-11,-7,-12,-8,-14,-9,-14,-9,-15,-9,-17,-10,-18,-11,-19,-12,-19,-13,-18,-13,-19,-14,-20,-14,-20,-15,-20,-15,-21,-16,-22,-16,-22,-16,-23,-17,-24,-18,-25,-18,-26,-17,-26,-17]",29,130,77.5,188,-25.0,150,0,0,78,-1,-5,0,-22.0,10.0,-1012.0
CSI_DATA,23327,60:60:1f:fd:0a:5b,-52,8,0,0,0,0,0,0,0,0,0,-89,0,3,0,246418719,0,67,0,128,1,"[67,48,4,0,-3,29,-3,28,-3,27,-4,25,-4,23,-4,22,-4,21,-3,19,-3,19,-3,18,-3,17,-2,16,-2,15,-2,15,-1,14,-1,13,-1,13,-1,12,-1,11,-2,11,-3,10,-3,10,-4,9,-4,8,-4,7,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-1,17,-1,17,-1,18,-1,18,-2,19,-2,20,-2,21,-2,22,-3,22,-3,23,-3,24,-4,25,-4,25,-4,24,-4,25,-3,25,-3,25,-3,25,-2,26,-1,26,-1,27,-1,28,-1,29,-1,29,0,30,0,30]",28,130,77.5,188,-17.0,150,0,0,78,-1,-5,0,-30.0,10.0,-998.0
